,winner
14288,1
14289,0
14290,1
14291,1
14292,1
14293,1
14294,0
14295,0
14296,0
14297,1
14298,1
14299,0
14300,1
14301,1
14302,0
14303,0
14304,1
14305,1
14306,1
14307,1
14308,1
14309,1
14310,0
14311,0
14312,1
14313,0
14314,0
14315,1
14316,0
14317,0
14318,0
14319,1
14320,1
14321,0
14322,1
14323,1
14324,1
14325,1
14326,1
14327,0
14328,1
14329,1
14330,1
14331,0
14332,0
14333,1
14334,0
14335,0
14336,0
14337,1
14338,1
14339,1
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,1
14348,1
14349,1
14350,1
14351,0
14352,0
14353,1
14354,0
14355,0
14356,1
14357,1
14358,0
14359,0
14360,0
14361,1
14362,1
14363,1
14364,0
14365,1
14366,0
14367,1
14368,0
14369,1
14370,0
14371,0
14372,1
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,1
14380,0
14381,0
14382,0
14383,0
14384,1
14385,0
14386,0
14387,1
14388,0
14389,1
14390,1
14391,1
14392,1
14393,1
14394,0
14395,0
14396,0
14397,1
14398,1
14399,0
14400,1
14401,0
14402,1
14403,0
14404,0
14405,0
14406,0
14407,0
14408,1
14409,1
14410,1
14411,0
14412,1
14413,1
14414,1
14415,1
14416,0
14417,0
14418,1
14419,1
14420,0
14421,0
14422,1
14423,0
14424,1
14425,0
14426,1
14427,1
14428,0
14429,0
14430,1
14431,0
14432,0
14433,0
14434,1
14435,0
14436,0
14437,1
14438,0
14439,1
14440,0
14441,1
14442,1
14443,1
14444,0
14445,0
14446,1
14447,1
14448,1
14449,1
14450,1
14451,1
14452,1
14453,0
14454,1
14455,1
14456,0
14457,1
14458,0
14459,1
14460,0
14461,1
14462,0
14463,0
14464,1
14465,0
14466,1
14467,1
14468,1
14469,0
14470,1
14471,1
14472,0
14473,1
14474,1
14475,0
14476,0
14477,0
14478,0
14479,0
14480,1
14481,0
14482,1
14483,1
14484,1
14485,0
14486,0
14487,1
14488,0
14489,0
14490,1
14491,1
14492,0
14493,0
14494,0
14495,0
14496,1
14497,1
14498,1
14499,1
14500,1
14501,1
14502,1
14503,1
14504,1
14505,0
14506,1
14507,1
14508,1
14509,0
14510,0
14511,1
14512,1
14513,0
14514,1
14515,0
14516,0
14517,1
14518,1
14519,0
14520,0
14521,1
14522,1
14523,1
14524,0
14525,1
14526,1
14527,1
14528,0
14529,0
14530,0
14531,0
14532,1
14533,1
14534,1
14535,1
14536,1
14537,0
14538,1
14539,0
14540,0
14541,0
14542,1
14543,1
14544,0
14545,0
14546,0
14547,1
14548,1
14549,1
14550,1
14551,0
14552,1
14553,1
14554,0
14555,0
14556,1
14557,0
14558,1
14559,1
14560,1
14561,0
14562,0
14563,1
14564,1
14565,0
14566,0
14567,0
14568,1
14569,1
14570,1
14571,0
14572,0
14573,1
14574,0
14575,0
14576,1
14577,0
14578,0
14579,1
14580,1
14581,1
14582,1
14583,1
14584,0
14585,0
14586,1
14587,1
14588,1
14589,1
14590,0
14591,1
14592,1
14593,1
14594,1
14595,1
14596,0
14597,0
14598,1
14599,0
14600,0
14601,0
14602,1
14603,0
14604,1
14605,0
14606,0
14607,1
14608,0
14609,1
14610,1
14611,1
14612,1
14613,1
14614,1
14615,1
14616,1
14617,0
14618,1
14619,1
14620,0
14621,0
14622,1
14623,0
14624,1
14625,1
14626,0
14627,1
14628,0
14629,0
14630,0
14631,0
14632,1
14633,1
14634,1
14635,0
14636,0
14637,0
14638,0
14639,1
14640,0
14641,0
14642,1
14643,0
14644,1
14645,1
14646,1
14647,1
14648,1
14649,0
14650,1
14651,0
14652,0
14653,0
14654,1
14655,0
14656,1
14657,0
14658,0
14659,1
14660,1
14661,1
14662,1
14663,0
14664,1
14665,0
14666,1
14667,1
14668,0
14669,1
14670,1
14671,0
14672,0
14673,0
14674,1
14675,1
14676,1
14677,0
14678,0
14679,0
14680,1
14681,0
14682,1
14683,1
14684,1
14685,0
14686,0
14687,1
14688,1
14689,0
14690,0
14691,1
14692,1
14693,0
14694,0
14695,1
14696,0
14697,0
14698,1
14699,1
14700,0
14701,1
14702,0
14703,1
14704,1
14705,0
14706,1
14707,0
14708,1
14709,1
14710,1
14711,0
14712,0
14713,0
14714,1
14715,1
14716,0
14717,0
14718,1
14719,1
14720,1
14721,0
14722,1
14723,1
14724,0
14725,1
14726,0
14727,1
14728,1
14729,0
14730,1
14731,1
14732,1
14733,0
14734,0
14735,0
14736,1
14737,0
14738,0
14739,0
14740,1
14741,1
14742,1
14743,1
14744,0
14745,0
14746,1
14747,1
14748,0
14749,1
14750,0
14751,0
14752,1
14753,0
14754,0
14755,1
14756,1
14757,0
14758,1
14759,1
14760,1
14761,1
14762,0
14763,0
14764,0
14765,1
14766,0
14767,0
14768,1
14769,1
14770,0
14771,0
14772,1
14773,0
14774,0
14775,0
14776,1
14777,1
14778,0
14779,0
14780,1
14781,1
14782,0
14783,1
14784,1
14785,0
14786,1
14787,0
14788,1
14789,0
14790,1
14791,1
14792,1
14793,0
14794,1
14795,1
14796,1
14797,0
14798,1
14799,0
14800,0
14801,1
14802,1
14803,0
14804,0
14805,1
14806,0
14807,1
14808,0
14809,0
14810,1
14811,1
14812,0
14813,1
14814,0
14815,1
14816,0
14817,0
14818,0
14819,0
14820,1
14821,1
14822,1
14823,1
14824,1
14825,1
14826,1
14827,0
14828,1
14829,0
14830,0
14831,0
14832,1
14833,1
14834,1
14835,1
14836,1
14837,1
14838,1
14839,1
14840,0
14841,0
14842,0
14843,1
14844,1
14845,1
14846,1
14847,1
14848,0
14849,1
14850,0
14851,0
14852,0
14853,1
14854,0
14855,1
14856,1
14857,1
14858,0
14859,0
14860,1
14861,1
14862,1
14863,0
14864,1
14865,0
14866,0
14867,1
14868,1
14869,0
14870,1
14871,1
14872,0
14873,0
14874,1
14875,1
14876,1
14877,1
14878,1
14879,0
14880,0
14881,0
14882,1
14883,1
14884,1
14885,0
14886,0
14887,0
14888,0
14889,0
14890,1
14891,0
14892,1
14893,1
14894,1
14895,0
14896,1
14897,1
14898,1
14899,0
14900,0
14901,1
14902,0
14903,0
14904,1
14905,0
14906,0
14907,1
14908,0
14909,0
14910,1
14911,0
14912,0
14913,1
14914,0
14915,1
14916,1
14917,0
14918,1
14919,0
14920,0
14921,0
14922,0
14923,1
14924,1
14925,1
14926,1
14927,1
14928,0
14929,1
14930,1
14931,1
14932,0
14933,0
14934,1
14935,0
14936,1
14937,0
14938,0
14939,1
14940,0
14941,1
14942,1
14943,0
14944,1
14945,0
14946,1
14947,0
14948,1
14949,0
14950,1
14951,1
14952,1
14953,0
14954,1
14955,1
14956,0
14957,0
14958,1
14959,0
14960,1
14961,0
14962,0
14963,1
14964,0
14965,1
14966,0
14967,0
14968,1
14969,0
14970,0
14971,0
14972,1
14973,0
14974,0
14975,0
14976,1
14977,1
14978,0
14979,1
14980,0
14981,0
14982,1
14983,1
14984,1
14985,0
14986,1
14987,0
14988,1
14989,0
14990,1
14991,1
14992,0
14993,1
14994,0
14995,1
14996,0
14997,1
14998,1
14999,0
15000,1
15001,1
15002,1
15003,0
15004,1
15005,0
15006,1
15007,0
15008,0
15009,1
15010,1
15011,0
15012,0
15013,0
15014,1
15015,0
15016,0
15017,1
15018,0
15019,0
15020,0
15021,1
15022,1
15023,0
15024,1
15025,0
15026,1
15027,1
15028,0
15029,1
15030,0
15031,0
15032,0
15033,1
15034,1
15035,1
15036,0
15037,0
15038,1
15039,1
15040,1
15041,0
15042,0
15043,0
15044,1
15045,0
15046,0
15047,0
15048,1
15049,0
15050,0
15051,0
15052,0
15053,1
15054,0
15055,0
15056,1
15057,1
15058,0
15059,1
15060,1
15061,1
15062,0
15063,1
15064,0
15065,1
15066,1
15067,1
15068,0
15069,0
15070,0
15071,1
15072,0
15073,1
15074,1
15075,0
15076,0
15077,0
15078,0
15079,1
15080,0
15081,1
15082,0
15083,0
15084,1
15085,0
15086,1
15087,1
15088,0
15089,0
15090,0
15091,1
15092,1
15093,0
15094,1
15095,0
15096,0
15097,1
15098,1
15099,0
15100,1
15101,1
15102,1
15103,1
15104,0
15105,1
15106,1
15107,0
15108,1
15109,1
15110,0
15111,0
15112,0
15113,1
15114,1
15115,1
15116,1
15117,1
15118,0
15119,0
15120,1
15121,1
15122,1
15123,1
15124,1
15125,1
15126,0
15127,1
15128,1
15129,1
15130,0
15131,1
15132,0
15133,0
15134,1
15135,1
15136,0
15137,0
15138,1
15139,1
15140,1
15141,1
15142,0
15143,0
15144,0
15145,1
15146,1
15147,1
15148,0
15149,0
15150,1
15151,1
15152,0
15153,1
15154,1
15155,0
15156,1
15157,1
15158,0
15159,0
15160,0
15161,0
15162,0
15163,0
15164,0
15165,1
15166,1
15167,1
15168,0
15169,0
15170,0
15171,1
15172,1
15173,0
15174,0
15175,1
15176,1
15177,0
15178,1
15179,0
15180,0
15181,1
15182,0
15183,1
15184,0
15185,1
15186,1
15187,1
15188,1
15189,0
15190,0
15191,0
15192,0
15193,1
15194,0
15195,0
15196,1
15197,1
15198,1
15199,0
15200,1
15201,0
15202,0
15203,0
15204,1
15205,0
15206,1
15207,0
15208,0
15209,1
15210,0
15211,0
15212,0
15213,1
15214,0
15215,1
15216,0
15217,0
15218,1
15219,0
15220,0
15221,1
15222,0
15223,1
15224,1
15225,1
15226,1
15227,1
15228,0
15229,1
15230,0
15231,1
15232,1
15233,1
15234,1
15235,1
15236,0
15237,1
15238,1
15239,0
15240,1
15241,0
15242,1
15243,1
15244,0
15245,1
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,1
15253,0
15254,0
15255,1
15256,1
15257,0
15258,0
15259,1
15260,1
15261,1
15262,0
15263,1
15264,0
15265,0
15266,0
15267,1
15268,1
15269,0
15270,1
15271,1
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,1
15279,0
15280,0
15281,0
15282,1
15283,1
15284,0
15285,0
15286,1
15287,0
15288,1
15289,1
15290,0
15291,0
15292,0
15293,0
15294,0
15295,1
15296,1
15297,0
15298,1
15299,0
15300,0
15301,1
15302,1
15303,0
15304,1
15305,0
15306,0
15307,0
15308,1
15309,1
15310,1
15311,0
15312,1
15313,1
15314,0
15315,1
15316,0
15317,0
15318,1
15319,0
15320,1
15321,1
15322,1
15323,0
15324,0
15325,0
15326,1
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,1
15335,1
15336,1
15337,0
15338,1
15339,0
15340,0
15341,0
15342,0
15343,1
15344,0
15345,1
15346,0
15347,1
15348,1
15349,1
15350,1
15351,0
15352,1
15353,1
15354,1
15355,1
15356,1
15357,1
15358,1
15359,0
15360,0
15361,1
15362,0
15363,1
15364,0
15365,0
15366,1
15367,1
15368,1
15369,1
15370,0
15371,0
15372,0
15373,0
15374,1
15375,0
15376,1
15377,1
15378,0
15379,1
15380,1
15381,1
15382,1
15383,1
15384,0
15385,1
15386,1
15387,1
15388,0
15389,0
15390,0
15391,1
15392,1
15393,1
15394,0
15395,0
15396,0
15397,0
15398,1
15399,0
15400,0
15401,0
15402,1
15403,0
15404,1
15405,1
15406,1
15407,0
15408,1
15409,0
15410,0
15411,1
15412,1
15413,0
15414,1
15415,0
15416,0
15417,0
15418,1
15419,1
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,1
15428,1
15429,0
15430,1
15431,0
15432,1
15433,1
15434,0
15435,1
15436,0
15437,1
15438,0
15439,0
15440,1
15441,0
15442,1
15443,1
15444,0
15445,1
15446,0
15447,0
15448,1
15449,1
15450,0
15451,0
15452,0
15453,0
15454,0
15455,1
15456,0
15457,0
15458,0
15459,1
15460,0
15461,1
15462,0
15463,0
15464,0
15465,0
15466,1
15467,0
15468,0
15469,1
15470,1
15471,1
15472,0
15473,0
15474,1
15475,0
15476,0
15477,1
15478,0
15479,1
15480,1
15481,1
15482,1
15483,0
15484,0
15485,1
15486,0
15487,1
15488,1
15489,0
15490,1
15491,0
15492,1
15493,1
15494,1
15495,0
15496,1
15497,1
15498,0
15499,1
15500,1
15501,0
15502,1
15503,0
15504,1
15505,1
15506,1
15507,1
15508,1
15509,0
15510,0
15511,1
15512,0
15513,0
15514,0
15515,1
15516,1
15517,0
15518,0
15519,1
15520,0
15521,1
15522,1
15523,1
15524,1
15525,0
15526,1
15527,0
15528,0
15529,1
15530,1
15531,1
15532,0
15533,1
15534,0
15535,1
15536,1
15537,0
15538,1
15539,0
15540,0
15541,0
15542,0
15543,0
15544,1
15545,0
15546,0
15547,0
15548,0
15549,0
15550,0
15551,1
15552,0
15553,0
15554,0
15555,1
15556,1
15557,0
15558,0
15559,0
15560,1
15561,1
15562,1
15563,1
15564,0
15565,0
15566,1
15567,0
15568,1
15569,0
15570,1
15571,0
15572,0
15573,0
15574,1
15575,0
15576,1
15577,0
15578,0
15579,0
15580,0
15581,1
15582,0
15583,1
15584,0
15585,0
15586,1
15587,1
15588,0
15589,1
15590,0
15591,0
15592,1
15593,1
15594,1
15595,0
15596,0
15597,1
15598,0
15599,0
15600,0
15601,1
15602,0
15603,1
15604,1
15605,0
15606,1
15607,1
15608,1
15609,1
15610,1
15611,1
15612,0
15613,1
15614,1
15615,0
15616,1
15617,1
15618,1
15619,0
15620,0
15621,0
15622,0
15623,0
15624,1
15625,1
15626,0
15627,0
15628,0
15629,1
15630,0
15631,0
15632,0
15633,1
15634,1
15635,0
15636,0
15637,0
15638,0
15639,1
15640,1
15641,0
15642,1
15643,1
15644,1
15645,0
15646,0
15647,0
15648,0
15649,1
15650,1
15651,0
15652,1
15653,0
15654,0
15655,1
15656,1
15657,1
15658,0
15659,1
15660,1
15661,1
15662,1
15663,0
15664,1
15665,0
15666,0
15667,1
15668,0
15669,1
15670,0
15671,1
15672,1
15673,1
15674,0
15675,0
15676,1
15677,1
15678,1
15679,1
15680,1
15681,1
15682,1
15683,0
15684,1
15685,0
15686,0
15687,1
15688,0
15689,0
15690,1
15691,1
15692,0
15693,0
15694,1
15695,1
15696,1
15697,0
15698,1
15699,1
15700,1
15701,0
15702,1
15703,1
15704,0
15705,1
15706,0
15707,1
15708,1
15709,0
15710,0
15711,1
15712,1
15713,0
15714,1
15715,1
15716,1
15717,0
15718,0
15719,1
15720,0
15721,1
15722,1
15723,0
15724,0
15725,1
15726,1
15727,1
15728,0
15729,1
15730,0
15731,0
15732,1
15733,0
15734,0
15735,1
15736,0
15737,1
15738,1
15739,0
15740,0
15741,0
15742,1
15743,1
15744,1
15745,0
15746,1
15747,1
15748,0
15749,1
15750,0
15751,1
15752,0
15753,0
15754,1
15755,0
15756,0
15757,1
15758,0
15759,1
15760,0
15761,0
15762,0
15763,0
15764,1
15765,1
15766,0
15767,1
15768,1
15769,1
15770,0
15771,0
15772,0
15773,0
15774,0
15775,0
15776,1
15777,1
15778,0
15779,1
15780,0
15781,1
15782,1
15783,1
15784,1
15785,0
15786,0
15787,1
15788,1
15789,0
15790,0
15791,0
15792,0
15793,1
15794,0
15795,0
15796,0
15797,1
15798,0
15799,0
15800,1
15801,1
15802,0
15803,0
15804,1
15805,1
15806,1
15807,0
15808,0
15809,1
15810,0
15811,0
15812,1
15813,0
15814,0
15815,1
15816,0
15817,0
15818,1
15819,0
15820,0
15821,0
15822,1
15823,1
15824,0
15825,0
15826,0
15827,1
15828,1
15829,1
15830,0
15831,1
15832,0
15833,0
15834,1
15835,1
15836,0
15837,0
15838,0
15839,0
15840,0
15841,1
15842,1
15843,1
15844,0
15845,0
15846,0
15847,1
15848,1
15849,1
15850,0
15851,0
15852,1
15853,1
15854,0
15855,1
15856,0
15857,0
15858,0
15859,0
15860,1
15861,0
15862,1
15863,1
15864,0
15865,0
15866,1
15867,0
15868,1
15869,0
15870,1
15871,0
15872,0
15873,1
15874,1
15875,1
15876,1
15877,1
15878,1
15879,1
15880,0
15881,0
15882,0
15883,1
15884,0
15885,0
15886,1
15887,0
15888,1
15889,1
15890,1
15891,1
15892,0
15893,0
15894,0
15895,1
15896,0
15897,1
15898,1
15899,1
15900,1
15901,1
15902,1
15903,1
15904,0
15905,1
15906,1
15907,1
15908,1
15909,0
15910,1
15911,0
15912,1
15913,1
15914,0
15915,0
15916,1
15917,1
15918,1
15919,0
15920,1
15921,0
15922,0
15923,0
15924,0
15925,1
15926,1
15927,1
15928,1
15929,1
15930,1
15931,0
15932,1
15933,1
15934,1
15935,0
15936,1
15937,1
15938,0
15939,0
15940,0
15941,1
15942,0
15943,1
15944,1
15945,0
15946,1
15947,1
15948,1
15949,0
15950,1
15951,0
15952,1
15953,0
15954,1
15955,1
15956,0
15957,0
15958,0
15959,0
15960,1
15961,0
15962,0
15963,1
15964,0
15965,0
15966,1
15967,0
15968,1
15969,0
15970,0
15971,1
15972,0
15973,0
15974,0
15975,0
15976,1
15977,0
15978,0
15979,0
15980,1
15981,0
15982,1
15983,0
15984,1
15985,0
15986,1
15987,0
15988,1
15989,0
15990,1
15991,0
15992,1
15993,1
15994,0
15995,1
15996,1
15997,1
15998,0
15999,1
16000,0
16001,0
16002,1
16003,0
16004,0
16005,0
16006,1
16007,0
16008,1
16009,0
16010,1
16011,1
16012,0
16013,0
16014,1
16015,1
16016,1
16017,1
16018,0
16019,0
16020,1
16021,0
16022,0
16023,0
16024,1
16025,0
16026,0
16027,1
16028,0
16029,1
16030,1
16031,1
16032,1
16033,1
16034,0
16035,1
16036,1
16037,0
16038,0
16039,0
16040,0
16041,1
16042,0
16043,0
16044,0
16045,1
16046,0
16047,1
16048,0
16049,1
16050,1
16051,0
16052,0
16053,1
16054,1
16055,1
16056,1
16057,1
16058,0
16059,0
16060,1
16061,1
16062,0
16063,0
16064,0
16065,1
16066,0
16067,0
16068,1
16069,1
16070,1
16071,1
16072,0
16073,0
16074,1
16075,0
16076,1
16077,1
16078,1
16079,0
16080,0
16081,1
16082,1
16083,1
16084,0
16085,1
16086,0
16087,1
16088,0
16089,1
16090,0
16091,1
16092,0
16093,1
16094,1
16095,0
16096,0
16097,1
16098,0
16099,1
16100,0
16101,0
16102,1
16103,0
16104,0
16105,1
16106,1
16107,1
16108,1
16109,0
16110,1
16111,0
16112,1
16113,0
16114,0
16115,0
16116,1
16117,0
16118,0
16119,0
16120,1
16121,0
16122,1
16123,0
16124,0
16125,1
16126,0
16127,1
16128,0
16129,0
16130,1
16131,1
16132,0
16133,1
16134,0
16135,0
16136,1
16137,0
16138,0
16139,0
16140,0
16141,1
16142,1
16143,0
16144,0
16145,1
16146,0
16147,1
16148,1
16149,0
16150,1
16151,0
16152,1
16153,1
16154,0
16155,1
16156,0
16157,1
16158,1
16159,0
16160,1
16161,0
16162,0
16163,1
16164,0
16165,0
16166,0
16167,0
16168,1
16169,0
16170,0
16171,1
16172,0
16173,1
16174,1
16175,0
16176,0
16177,0
16178,1
16179,0
16180,0
16181,1
16182,0
16183,0
16184,1
16185,1
16186,1
16187,0
16188,0
16189,0
16190,0
16191,0
16192,1
16193,1
16194,1
16195,0
16196,1
16197,0
16198,0
16199,1
16200,0
16201,1
16202,0
16203,1
16204,1
16205,1
16206,1
16207,1
16208,0
16209,1
16210,0
16211,1
16212,1
16213,0
16214,0
16215,1
16216,0
16217,0
16218,0
16219,0
16220,1
16221,1
16222,0
16223,1
16224,1
16225,0
16226,1
16227,0
16228,0
16229,0
16230,1
16231,1
16232,1
16233,1
16234,1
16235,0
16236,1
16237,0
16238,0
16239,1
16240,1
16241,1
16242,1
16243,0
16244,1
16245,1
16246,1
16247,1
16248,0
16249,0
16250,1
16251,0
16252,1
16253,0
16254,1
16255,0
16256,0
16257,1
16258,0
16259,1
16260,1
16261,0
16262,0
16263,1
16264,1
16265,1
16266,1
16267,1
16268,0
16269,1
16270,1
16271,0
16272,0
16273,0
16274,1
16275,1
16276,0
16277,1
16278,1
16279,0
16280,0
16281,1
16282,0
16283,1
16284,1
16285,0
16286,0
16287,1
16288,1
16289,1
16290,0
16291,0
16292,1
16293,1
16294,0
16295,0
16296,1
16297,1
16298,0
16299,0
16300,1
16301,0
16302,1
16303,1
16304,0
16305,1
16306,0
16307,1
16308,1
16309,1
16310,1
16311,0
16312,1
16313,0
16314,0
16315,0
16316,0
16317,0
16318,1
16319,1
16320,0
16321,0
16322,1
16323,1
16324,1
16325,1
16326,1
16327,0
16328,0
16329,0
16330,1
16331,0
16332,1
16333,0
16334,1
16335,0
16336,0
16337,0
16338,1
16339,0
16340,1
16341,1
16342,1
16343,1
16344,0
16345,0
16346,1
16347,1
16348,0
16349,0
16350,1
16351,0
16352,1
16353,0
16354,1
16355,0
16356,1
16357,0
16358,1
16359,0
16360,1
16361,1
16362,0
16363,1
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,1
16371,1
16372,1
16373,0
16374,0
16375,1
16376,0
16377,0
16378,1
16379,0
16380,0
16381,1
16382,1
16383,1
16384,1
16385,1
16386,0
16387,1
16388,0
16389,1
16390,0
16391,0
16392,1
16393,1
16394,0
16395,1
16396,0
16397,0
16398,0
16399,1
16400,0
16401,0
16402,1
16403,1
16404,1
16405,0
16406,1
16407,1
16408,0
16409,0
16410,0
16411,0
16412,1
16413,1
16414,1
16415,0
16416,1
16417,1
16418,1
16419,0
16420,0
16421,1
16422,0
16423,1
16424,1
16425,1
16426,1
16427,1
16428,1
16429,0
16430,1
16431,0
16432,0
16433,1
16434,0
16435,1
16436,0
16437,0
16438,0
16439,1
16440,1
16441,1
16442,1
16443,1
16444,0
16445,0
16446,1
16447,0
16448,0
16449,1
16450,0
16451,0
16452,0
16453,0
16454,1
16455,0
16456,0
16457,0
16458,0
16459,0
16460,1
16461,1
16462,0
16463,0
16464,1
16465,1
16466,0
16467,0
16468,0
16469,1
16470,1
16471,0
16472,0
16473,1
16474,1
16475,1
16476,0
16477,0
16478,0
16479,1
16480,0
16481,0
16482,1
16483,1
16484,1
16485,1
16486,0
16487,0
16488,0
16489,0
16490,1
16491,1
16492,1
16493,0
16494,1
16495,0
16496,0
16497,0
16498,1
16499,0
16500,1
16501,0
16502,0
16503,1
16504,1
16505,0
16506,1
16507,1
16508,1
16509,1
16510,0
16511,0
16512,0
16513,1
16514,1
16515,0
16516,1
16517,1
16518,0
16519,0
16520,1
16521,1
16522,0
16523,1
16524,0
16525,1
16526,1
16527,1
16528,1
16529,0
16530,0
16531,0
16532,0
16533,1
16534,1
16535,1
16536,1
16537,1
16538,1
16539,1
16540,1
16541,0
16542,1
16543,1
16544,1
16545,0
16546,1
16547,0
16548,1
16549,0
16550,0
16551,1
16552,0
16553,0
16554,1
16555,1
16556,1
16557,0
16558,0
16559,1
16560,0
16561,0
16562,1
16563,0
16564,0
16565,0
16566,0
16567,0
16568,1
16569,1
16570,0
16571,0
16572,0
16573,1
16574,0
16575,1
16576,0
16577,1
16578,0
16579,0
16580,1
16581,0
16582,1
16583,1
16584,1
16585,0
16586,1
16587,0
16588,1
16589,1
16590,1
16591,0
16592,1
16593,0
16594,0
16595,0
16596,1
16597,0
16598,1
16599,0
16600,0
16601,0
16602,0
16603,1
16604,1
16605,0
16606,0
16607,0
16608,1
16609,0
16610,1
16611,1
16612,0
16613,1
16614,0
16615,1
16616,0
16617,1
16618,0
16619,0
16620,1
16621,1
16622,0
16623,1
16624,1
16625,0
16626,1
16627,1
16628,1
16629,1
16630,0
16631,0
16632,0
16633,1
16634,0
16635,1
16636,0
16637,0
16638,1
16639,0
16640,1
16641,1
16642,1
16643,0
16644,1
16645,1
16646,0
16647,0
16648,0
16649,1
16650,0
16651,0
16652,1
16653,0
16654,0
16655,0
16656,1
16657,0
16658,0
16659,0
16660,0
16661,1
16662,1
16663,1
16664,1
16665,1
16666,0
16667,0
16668,1
16669,1
16670,1
16671,0
16672,1
16673,0
16674,0
16675,0
16676,1
16677,0
16678,0
16679,1
16680,1
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,1
16689,1
16690,1
16691,0
16692,1
16693,1
16694,1
16695,1
16696,1
16697,1
16698,0
16699,1
16700,1
16701,0
16702,1
16703,1
16704,1
16705,0
16706,0
16707,0
16708,1
16709,0
16710,1
16711,1
16712,0
16713,1
16714,1
16715,0
16716,1
16717,0
16718,1
16719,1
16720,1
16721,1
16722,0
16723,0
16724,0
16725,0
16726,0
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,1
16734,0
16735,0
16736,0
16737,1
16738,0
16739,1
16740,1
16741,0
16742,1
16743,1
16744,0
16745,1
16746,1
16747,0
16748,0
16749,1
16750,0
16751,1
16752,1
16753,0
16754,0
16755,0
16756,0
16757,0
16758,0
16759,0
16760,1
16761,1
16762,1
16763,1
16764,0
16765,1
16766,0
16767,0
16768,0
16769,1
16770,1
16771,1
16772,0
16773,0
16774,1
16775,1
16776,0
16777,1
16778,0
16779,1
16780,0
16781,0
16782,1
16783,0
16784,0
16785,1
16786,1
16787,1
16788,0
16789,1
16790,1
16791,0
16792,0
16793,1
16794,1
16795,0
16796,0
16797,1
16798,1
16799,0
16800,0
16801,0
16802,1
16803,1
16804,0
16805,0
16806,0
16807,0
16808,1
16809,0
16810,0
16811,1
16812,1
16813,1
16814,0
16815,1
16816,0
16817,1
16818,0
16819,1
16820,0
16821,0
16822,0
16823,0
16824,1
16825,0
16826,0
16827,1
16828,0
16829,0
16830,0
16831,1
16832,1
16833,0
16834,0
16835,1
16836,0
16837,1
16838,1
16839,0
16840,0
16841,1
16842,0
16843,1
16844,1
16845,1
16846,1
16847,0
16848,1
16849,0
16850,0
16851,0
16852,0
16853,0
16854,1
16855,0
16856,1
16857,1
16858,0
16859,0
16860,1
16861,0
16862,0
16863,1
16864,0
16865,0
16866,0
16867,1
16868,0
16869,1
16870,0
16871,1
16872,1
16873,0
16874,1
16875,0
16876,0
16877,1
16878,1
16879,1
16880,1
16881,1
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,1
16889,1
16890,0
16891,0
16892,1
16893,1
16894,1
16895,1
16896,0
16897,1
16898,1
16899,0
16900,1
16901,0
16902,0
16903,0
16904,1
16905,1
16906,1
16907,1
16908,0
16909,0
16910,1
16911,1
16912,0
16913,1
16914,1
16915,0
16916,1
16917,1
16918,1
16919,0
16920,0
16921,0
16922,1
16923,0
16924,0
16925,1
16926,0
16927,1
16928,1
16929,1
16930,1
16931,0
16932,1
16933,1
16934,0
16935,0
16936,1
16937,0
16938,1
16939,1
16940,1
16941,0
16942,0
16943,0
16944,1
16945,0
16946,0
16947,0
16948,1
16949,1
16950,0
16951,0
16952,1
16953,1
16954,0
16955,0
16956,0
16957,0
16958,0
16959,1
16960,0
16961,0
16962,1
16963,0
16964,0
16965,1
16966,0
16967,0
16968,1
16969,0
16970,1
16971,0
16972,0
16973,1
16974,1
16975,0
16976,0
16977,1
16978,0
16979,0
16980,1
16981,0
16982,0
16983,0
16984,0
16985,0
16986,1
16987,1
16988,1
16989,0
16990,1
16991,0
16992,0
16993,1
16994,0
16995,0
16996,1
16997,0
16998,1
16999,1
17000,0
17001,0
17002,1
17003,1
17004,0
17005,0
17006,0
17007,1
17008,0
17009,1
17010,1
17011,0
17012,1
17013,0
17014,1
17015,1
17016,0
17017,1
17018,1
17019,0
17020,0
17021,1
17022,0
17023,1
17024,0
17025,0
17026,1
17027,1
17028,0
17029,1
17030,0
17031,1
17032,1
17033,0
17034,1
17035,0
17036,1
17037,1
17038,1
17039,1
17040,0
17041,1
17042,1
17043,1
17044,0
17045,0
17046,1
17047,1
17048,1
17049,0
17050,0
17051,0
17052,0
17053,0
17054,0
17055,0
17056,1
17057,1
17058,0
17059,1
17060,0
17061,0
17062,1
17063,1
17064,1
17065,1
17066,0
17067,1
17068,1
17069,0
17070,0
17071,1
17072,0
17073,1
17074,0
17075,1
17076,0
17077,1
17078,1
17079,0
17080,1
17081,0
17082,1
17083,0
17084,1
17085,1
17086,1
